"T.Max","T.Min","Rain","Date","Date2","lat","long","week","year","groups","cumulative_rain","season"
19.8,6.7,0,2023-07-25,"25/07/2023",-17.9,145.45,30,2023,16,37.3,"dry"
20.7,12.7,9.5,2023-07-26,"26/07/2023",-17.9,145.45,30,2023,16,37.3,"dry"
21.6,15.8,13.8,2023-07-27,"27/07/2023",-17.9,145.45,30,2023,16,37.3,"dry"
22.8,14.6,13,2023-07-28,"28/07/2023",-17.9,145.45,30,2023,16,37.3,"dry"
22.7,13.6,0.6,2023-07-29,"29/07/2023",-17.9,145.45,30,2023,16,37.3,"dry"
22.6,13.1,0.6,2023-07-30,"30/07/2023",-17.9,145.45,31,2023,16,22.3,"dry"
22,13.4,0.1,2023-07-31,"31/07/2023",-17.9,145.45,31,2023,16,22.3,"dry"
22.8,13.6,0.6,2023-08-01,"1/08/2023",-17.9,145.45,31,2023,16,22.3,"dry"
21.6,15.5,4.1,2023-08-02,"2/08/2023",-17.9,145.45,31,2023,16,22.3,"dry"
21.5,15.5,8.7,2023-08-03,"3/08/2023",-17.9,145.45,31,2023,16,22.3,"dry"
21.1,14.4,0.9,2023-08-04,"4/08/2023",-17.9,145.45,31,2023,16,22.3,"dry"
21.9,12.2,7.3,2023-08-05,"5/08/2023",-17.9,145.45,31,2023,16,22.3,"dry"
21.7,12.8,0,2023-08-06,"6/08/2023",-17.9,145.45,32,2023,16,6,"dry"
22.5,12.6,0.2,2023-08-07,"7/08/2023",-17.9,145.45,32,2023,16,6,"dry"
22.2,12.8,0,2023-08-08,"8/08/2023",-17.9,145.45,32,2023,16,6,"dry"
21.2,12.4,0.1,2023-08-09,"9/08/2023",-17.9,145.45,32,2023,16,6,"dry"
22.3,15,0.2,2023-08-10,"10/08/2023",-17.9,145.45,32,2023,16,6,"dry"
22.3,13.8,3.4,2023-08-11,"11/08/2023",-17.9,145.45,32,2023,16,6,"dry"
22.6,13.4,2.1,2023-08-12,"12/08/2023",-17.9,145.45,32,2023,16,6,"dry"
24,11.5,0,2023-08-13,"13/08/2023",-17.9,145.45,33,2023,16,0,"dry"
25.1,9.1,0,2023-08-14,"14/08/2023",-17.9,145.45,33,2023,16,0,"dry"
25.5,9.9,0,2023-08-15,"15/08/2023",-17.9,145.45,33,2023,16,0,"dry"
25.5,8.9,0,2023-08-16,"16/08/2023",-17.9,145.45,33,2023,16,0,"dry"
25.9,8.9,0,2023-08-17,"17/08/2023",-17.9,145.45,33,2023,16,0,"dry"
26,9.4,0,2023-08-18,"18/08/2023",-17.9,145.45,33,2023,16,0,"dry"
24.9,10.9,0,2023-08-19,"19/08/2023",-17.9,145.45,33,2023,16,0,"dry"
23.2,8.4,0,2023-08-20,"20/08/2023",-17.9,145.45,34,2023,16,2.5,"dry"
22.7,10.3,0,2023-08-21,"21/08/2023",-17.9,145.45,34,2023,16,2.5,"dry"
24.6,12.4,0.1,2023-08-22,"22/08/2023",-17.9,145.45,34,2023,16,2.5,"dry"
24.4,13.2,0.1,2023-08-23,"23/08/2023",-17.9,145.45,34,2023,16,2.5,"dry"
24.8,12.9,0,2023-08-24,"24/08/2023",-17.9,145.45,34,2023,16,2.5,"dry"
23.7,15.5,0.2,2023-08-25,"25/08/2023",-17.9,145.45,34,2023,16,2.5,"dry"
23,14.5,2.1,2023-08-26,"26/08/2023",-17.9,145.45,34,2023,16,2.5,"dry"
23.9,14.2,0.4,2023-08-27,"27/08/2023",-17.9,145.45,35,2023,16,0.5,"dry"
23.5,14.1,0,2023-08-28,"28/08/2023",-17.9,145.45,35,2023,16,0.5,"dry"
24.8,13.1,0.1,2023-08-29,"29/08/2023",-17.9,145.45,35,2023,16,0.5,"dry"
25.3,9.3,0,2023-08-30,"30/08/2023",-17.9,145.45,35,2023,16,0.5,"dry"
26.6,9,0,2023-08-31,"31/08/2023",-17.9,145.45,35,2023,16,0.5,"dry"
27.4,8.9,0,2023-09-01,"1/09/2023",-17.9,145.45,35,2023,16,0.5,"dry"
26.6,10.5,0,2023-09-02,"2/09/2023",-17.9,145.45,35,2023,16,0.5,"dry"
25.6,12.5,0,2023-09-03,"3/09/2023",-17.9,145.45,36,2023,16,3.3,"late_dry"
26.4,12.1,0,2023-09-04,"4/09/2023",-17.9,145.45,36,2023,16,3.3,"late_dry"
26.7,13.5,0,2023-09-05,"5/09/2023",-17.9,145.45,36,2023,16,3.3,"late_dry"
26.7,12.8,0,2023-09-06,"6/09/2023",-17.9,145.45,36,2023,16,3.3,"late_dry"
25.5,15.7,0,2023-09-07,"7/09/2023",-17.9,145.45,36,2023,16,3.3,"late_dry"
27,18.6,0.8,2023-09-08,"8/09/2023",-17.9,145.45,36,2023,16,3.3,"late_dry"
27.1,18,2.5,2023-09-09,"9/09/2023",-17.9,145.45,36,2023,16,3.3,"late_dry"
26.7,17.8,0,2023-09-10,"10/09/2023",-17.9,145.45,37,2023,16,1,"late_dry"
25.2,16.5,0.2,2023-09-11,"11/09/2023",-17.9,145.45,37,2023,16,1,"late_dry"
24.6,15.2,0.2,2023-09-12,"12/09/2023",-17.9,145.45,37,2023,16,1,"late_dry"
23.8,16.3,0.4,2023-09-13,"13/09/2023",-17.9,145.45,37,2023,16,1,"late_dry"
24.6,14,0,2023-09-14,"14/09/2023",-17.9,145.45,37,2023,16,1,"late_dry"
24.6,12.5,0.1,2023-09-15,"15/09/2023",-17.9,145.45,37,2023,16,1,"late_dry"
24.9,13.8,0.1,2023-09-16,"16/09/2023",-17.9,145.45,37,2023,16,1,"late_dry"
25,13.8,0,2023-09-17,"17/09/2023",-17.9,145.45,38,2023,16,1.7,"late_dry"
25.2,15.8,0,2023-09-18,"18/09/2023",-17.9,145.45,38,2023,16,1.7,"late_dry"
26.7,16.5,1.4,2023-09-19,"19/09/2023",-17.9,145.45,38,2023,16,1.7,"late_dry"
27.5,15.4,0.3,2023-09-20,"20/09/2023",-17.9,145.45,38,2023,16,1.7,"late_dry"
30,14.2,0,2023-09-21,"21/09/2023",-17.9,145.45,38,2023,16,1.7,"late_dry"
30.8,12.6,0,2023-09-22,"22/09/2023",-17.9,145.45,38,2023,16,1.7,"late_dry"
26.6,14.9,0,2023-09-23,"23/09/2023",-17.9,145.45,38,2023,16,1.7,"late_dry"
25.6,16.2,1.3,2023-09-24,"24/09/2023",-17.9,145.45,39,2023,16,5.4,"late_dry"
24.3,15.7,3.7,2023-09-25,"25/09/2023",-17.9,145.45,39,2023,16,5.4,"late_dry"
25.5,14.8,0,2023-09-26,"26/09/2023",-17.9,145.45,39,2023,16,5.4,"late_dry"
26.2,15.4,0.1,2023-09-27,"27/09/2023",-17.9,145.45,39,2023,16,5.4,"late_dry"
27.4,14.6,0,2023-09-28,"28/09/2023",-17.9,145.45,39,2023,16,5.4,"late_dry"
26.6,16.8,0.1,2023-09-29,"29/09/2023",-17.9,145.45,39,2023,16,5.4,"late_dry"
25.9,17.4,0.2,2023-09-30,"30/09/2023",-17.9,145.45,39,2023,16,5.4,"late_dry"
25.7,15.5,0,2023-10-01,"1/10/2023",-17.9,145.45,40,2023,16,0.4,"late_dry"
26.8,15.4,0,2023-10-02,"2/10/2023",-17.9,145.45,40,2023,16,0.4,"late_dry"
